lat,lon,use_type,use_code,style,grade,ext_walls,roof,flooring,bsmt_type,heating,fireplace,year_built,no_of_stories,total_rooms,bedrooms,half_bathrooms,full_bathrooms,basement_garage,sq_footage_finished_living,basement,finished_basement,Address,Type,fire_late,fire_early,Fire_final
38.029262156537655,-78.47286296826333,R,Single Family Attached,2,C +,Hardy Board,Shingles,Hardwood,Walkout Basement,Heat Pump,0.0,2009.0,2.0,6.0,3.0,1.0,2.0,2.0,1600.0,800.0,,210 10TH ST,Residential,0,0.0,0.0
38.03972444956728,-78.51291948361451,R,Single Family,1,C,Concrete Block,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1946.0,1.0,6.0,4.0,0.0,2.0,0.0,1287.0,258.0,0.0,120 MINOR RD,Residential,0,0.0,0.0
38.02676873008942,-78.51226302394113,R,Single Family,2,C,Masonite,Shingles,Hardwood,Full Basement,Heat Pump,2.0,1980.0,2.0,7.0,3.0,1.0,2.0,0.0,1440.0,720.0,257.0,1910 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.014389710136214,-78.51128051943255,R,Single Family,1,C,Stucco,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1947.0,1.0,4.0,2.0,0.0,1.0,0.0,1033.0,678.0,0.0,107 CAMELLIA DR,Residential,0,0.0,0.0
38.03461094368946,-78.47122257095843,R,Single Family,1,B,Aluminum,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1947.0,1.0,6.0,3.0,0.0,2.0,0.0,1275.0,516.0,0.0,860 POPLAR ST,Residential,0,0.0,0.0
38.0284371892384,-78.4903788175547,R,Single Family,1,D,Concrete Block,Shingles,Hardwood,Cellar,Heat Pump,0.0,1947.0,1.0,4.0,2.0,0.0,1.0,0.0,1093.0,298.0,0.0,325 6TH ST,Residential,0,0.0,0.0
38.03479511126936,-78.47273204530852,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Cellar,Heat Pump,0.0,1947.0,1.0,4.0,2.0,0.0,1.0,0.0,1033.0,0.0,0.0,609 KELLY AVE,Residential,0,0.0,0.0
38.016946845090985,-78.48053541368317,R,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0.0,1947.0,1.0,5.0,3.0,0.0,2.0,0.0,1275.0,,,819 ROCKLAND AVE,Residential,0,0.0,0.0
38.063894141112215,-78.46648164173835,R,Single Family,1,C,Concrete Block,Shingles,Hardwood,No Basement,Heat Pump,0.0,1946.0,1.0,4.0,2.0,0.0,1.0,0.0,1033.0,0.0,0.0,2246 BANBURY ST,Residential,0,0.0,0.0
38.033477086857964,-78.47271351425651,R,Single Family,1,C,Stucco,Shingles,W/W Carpet,Partial Basement,Forced Air,0.0,1947.0,1.0,5.0,3.0,0.0,2.0,0.0,1287.0,581.0,0.0,509 LEXINGTON AVE,Residential,0,0.0,0.0
38.063349768598755,-78.46607763106736,R,Single Family,1,C +,Stucco,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1946.0,1.0,4.0,2.0,0.0,1.0,0.0,928.0,402.0,,2240 BANBURY ST,Residential,0,0.0,0.0
-90.0,-152.64427050222758,R,Single Family,1.5,C,Aluminum,Shingles,Hardwood,Cellar,Forced Air,0.0,1946.0,1.5,6.0,4.0,0.0,1.0,0.0,1550.0,452.0,,353 10 1/2 ST,Residential,0,0.0,0.0
38.03766654916927,-78.49437623811231,R,Single Family,1,C,Stucco,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1946.0,1.0,0.0,0.0,0.0,1.0,0.0,925.0,402.0,0.0,353 11TH ST,Residential,0,0.0,0.0
38.01583220067738,-78.4820124258641,R,Duplex,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1946.0,1.0,9.0,6.0,0.0,2.0,0.0,1275.0,1020.0,,1603 GREEN ST,Residential,0,0.0,0.0
38.0191453117139,-78.4660220649153,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1946.0,1.0,4.0,2.0,0.0,1.0,0.0,925.0,402.0,0.0,704 FRANKLIN ST,Residential,0,1.0,1.0
38.0191453117139,-78.4660220649153,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1946.0,1.0,4.0,2.0,0.0,1.0,0.0,925.0,402.0,0.0,704 FRANKLIN ST,Residential,0,1.0,1.0
38.03466557075383,-78.47682243338208,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Floor Furnace,0.0,1946.0,1.0,8.0,4.0,0.0,2.0,0.0,1033.0,1033.0,904.0,329 PARKWAY ST,Residential,0,0.0,0.0
38.06743259440994,-78.47098443949935,R,Single Family,1,C,Aluminum,Architectural Shingles,Hardwood,No Basement,,0.0,1949.0,1.0,4.0,2.0,0.0,1.0,0.0,928.0,,,105 KERRY LN,Residential,0,0.0,0.0
38.049187834000456,-78.46308308590167,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Partial Basement,Heat Pump,0.0,1947.0,1.0,4.0,2.0,0.0,1.0,0.0,925.0,231.0,,1207 LILI LN,Residential,0,0.0,0.0
38.05755321815929,-78.48760661236605,R,Single Family,1,C,Stucco,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1947.0,1.0,4.0,2.0,0.0,1.0,0.0,925.0,463.0,,106 BRANDYWINE CT,Residential,0,1.0,1.0
38.04409257844104,-78.45825264759858,R,Duplex,1.5,C,Aluminum,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1947.0,1.5,7.0,5.0,0.0,2.0,0.0,1550.0,452.0,0.0,1413 RIVER RD,Residential,0,0.0,0.0
38.04809214857681,-78.46152419663187,R,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Floor Furnace,0.0,1947.0,1.0,6.0,4.0,1.0,1.0,0.0,1160.0,925.0,0.0,1227 HOLMES AVE,Residential,0,0.0,0.0
38.032332495503724,-78.47779902903727,,Single Family,1,C,Aluminum,Shingles,Hardwood,Full Basement,Forced Air,0.0,1946.0,1.0,5.0,3.0,0.0,1.0,0.0,1303.0,1303.0,0.0,407 HIGH ST,Residential,0,0.0,0.0
38.02522993279283,-78.50701949144475,R,Single Family Attached,1,D +,Wood,Shingles,W/W Carpet,Full Basement,Heat Pump,0.0,1970.0,1.0,4.0,2.0,0.0,1.0,0.0,638.0,638.0,324.0,244 SHAMROCK RD,Residential,0,0.0,0.0
38.02906902465404,-78.49991640440187,R,Single Family Attached,1,D +,Wood,Shingles,W/W Carpet,Full Basement,Heat Pump,0.0,1970.0,1.0,4.0,2.0,0.0,1.0,0.0,638.0,638.0,324.0,1108 GROVE ST,Residential,0,0.0,0.0
38.02015819054533,-78.51288219648715,R,Single Family Attached,1,D +,Wood,Shingles,Hardwood,Full Basement,Heat Pump,0.0,1970.0,1.0,4.0,2.0,0.0,1.0,0.0,638.0,638.0,324.0,2501 WOODLAND DR,Residential,0,0.0,0.0
38.02022485328689,-78.51713215284035,R,Single Family Attached,1,D +,Wood,Shingles,Hardwood,Full Basement,Heat Pump,0.0,1970.0,1.0,6.0,3.0,0.0,2.0,0.0,638.0,639.0,600.0,209 SUNSET AVE,Residential,0,0.0,0.0
38.02023694020136,-78.4765619723233,R,Single Family Attached,1,D +,Wood,Shingles,Hardwood,Full Basement,Heat Pump,0.0,1970.0,1.0,4.0,2.0,0.0,1.0,0.0,638.0,638.0,324.0,913 MONTROSE AVE,Residential,0,0.0,0.0
38.020259325310825,-78.47736824205978,R,Single Family Attached,1,D +,Wood,Shingles,W/W Carpet,Full Basement,Heat Pump,0.0,1970.0,1.0,4.0,2.0,0.0,1.0,0.0,638.0,638.0,320.0,904 MONTROSE AVE,Residential,0,0.0,0.0
38.01987994801157,-78.47875874882631,R,Duplex,1,C,Wood,Shingles,W/W Carpet,Full Basement,Baseboard,0.0,1970.0,1.0,8.0,4.0,0.0,2.0,0.0,788.0,788.0,674.0,814 ELLIOTT AVE,Residential,0,0.0,0.0
38.039425603583496,-78.47224208678595,R,Single Family,1,C,Wood,Shingles,W/W Carpet,No Basement,Heat Pump,0.0,1978.0,1.0,5.0,3.0,1.0,1.0,0.0,1016.0,0.0,0.0,605 LYONS AVE,Residential,0,0.0,0.0
38.0385784248282,-78.47042888409757,R,Single Family,2,C,Aluminum,Shingles,W/W Carpet,Full Basement,Heat Pump,0.0,1995.0,2.0,6.0,3.0,0.0,2.0,0.0,1202.0,601.0,0.0,719 LYONS AVE,Residential,0,0.0,0.0
38.023022393880204,-78.4563066622307,R,Single Family,2,C,Stucco,Metal,Hardwood,No Basement,Forced Air,0.0,1925.0,2.0,6.0,3.0,0.0,2.0,0.0,1442.0,,,1812 CHESAPEAKE ST,Residential,0,0.0,0.0
38.03318206696376,-78.48052409720184,,Single Family,2,C +,Stucco,Shingles,Hardwood,No Basement,Forced Air,0.0,1925.0,2.0,6.0,3.0,0.0,1.0,0.0,1128.0,,,101 HIGH ST,Residential,0,0.0,0.0
38.040127274567844,-78.48856300585764,R,Cemetery,,,,,,,,,,,,,,,,,0.0,0.0,929 HENRY AVE,Residential,0,0.0,0.0
38.02077172048296,-78.49815908479255,R,Single Family,1,C,Stucco,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1946.0,1.0,4.0,2.0,0.0,1.0,0.0,780.0,0.0,0.0,820 ORANGEDALE AVE,Residential,0,0.0,0.0
38.0416926267381,-78.49698084490315,R,Single Family,1,C,Stucco,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,1956.0,1.0,9.0,3.0,0.0,2.0,0.0,840.0,840.0,840.0,626 CABELL AVE,Residential,0,0.0,0.0
38.036697047526644,-78.49582347000492,R,Single Family,2,D,Stucco,Metal,Hardwood,No Basement,Floor Furnace,0.0,1935.0,2.0,7.0,3.0,0.0,2.0,0.0,1810.0,,,1207 JOHN ST,Residential,0,0.0,0.0
38.060066441718334,-78.47556472343284,R,Single Family,1.5,C,Hardy Board,Shingles,Hardwood,Partial Basement,Heat Pump,0.0,1946.0,1.5,7.0,3.0,0.0,1.0,0.0,1559.0,519.0,0.0,1720 YORKTOWN DR,Residential,0,0.0,0.0
38.025808098106324,-78.46211547089085,R,Single Family,1,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1946.0,1.0,4.0,2.0,0.0,1.0,0.0,1033.0,258.0,0.0,1409 CHESAPEAKE ST,Residential,0,0.0,0.0
38.042035568473054,-78.4917106435296,R,Single Family-1 Conversion,2,C,Stucco,Architectural Shingles,Hardwood,Partial Basement,Forced Air,1.0,1925.0,2.0,10.0,4.0,1.0,4.0,0.0,2202.0,561.0,561.0,1104 PRESTON AVE,Residential,0,0.0,0.0
38.02960681801851,-78.4787468663026,,Single Family Attached,,C,Wood,Shingles,Hardwood,Full Basement,Baseboard,0.0,1974.0,1.0,5.0,3.0,0.0,1.0,0.0,598.0,598.0,598.0,103 5TH ST,Residential,0,0.0,0.0
38.03352803347906,-78.47771834790223,R,Single Family,2,C -,Wood,Shingles,Hardwood,No Basement,Forced Air,1.0,1981.0,2.0,7.0,4.0,1.0,1.0,0.0,1370.0,,,419 4TH ST,Residential,0,0.0,0.0
38.027843994480456,-78.48889516836374,R,Single Family Attached,1,C -,Wood,Shingles,W/W Carpet,No Basement,Heat Pump,0.0,1969.0,1.0,4.0,2.0,0.0,1.0,0.0,718.0,,,414 OAK ST,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Duplex,2,C,Stucco,Metal,None,Full Basement,Forced Air,0.0,1994.0,2.0,10.0,6.0,0.0,2.0,0.0,2112.0,1056.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family Attached,2,C -,Wood,Shingles,Hardwood,No Basement,Forced Air,0.0,1981.0,2.0,6.0,3.0,1.0,1.0,0.0,1468.0,0.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,2,B -,Vinyl,Shingles,None,Walkout Basement,Heat Pump,1.0,2005.0,2.0,6.0,3.0,0.0,3.0,1.0,1848.0,864.0,446.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.0258650293128,-78.47604376367495,R,Single Family,2.5,B -,Wood,Shingles,None,Walkout Basement,Forced Air,0.0,2008.0,2.33,6.0,3.0,1.0,2.0,0.0,2198.0,804.0,,337 MONTICELLO RD,Residential,0,0.0,0.0
38.02573051860829,-78.47636593541402,R,Single Family,2,B -,Wood,Shingles,None,Walkout Basement,Forced Air,0.0,2008.0,2.0,5.0,3.0,1.0,2.0,0.0,1584.0,603.0,,338 MONTICELLO RD,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,2,B -,Vinyl,Shingles,None,,Heat Pump,1.0,2005.0,2.0,5.0,3.0,0.0,3.0,0.0,2252.0,,,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02789283261916,-78.4880497297297,R,Single Family,2,B -,Wood,Shingles,None,Walkout Basement,Heat Pump,0.0,2009.0,2.0,6.0,3.0,1.0,2.0,0.0,1704.0,960.0,,417 4TH ST,Residential,0,0.0,0.0
38.04120687221163,-78.4786261159838,C,Single Family,2,B -,Wood,Shingles,None,Walkout Basement,Heat Pump,1.0,2008.0,2.0,6.0,3.0,1.0,2.0,0.0,1905.0,930.0,0.0,1729 ALLIED ST,Residential,0,0.0,0.0
38.03186269375772,-78.48749446115572,R,Single Family Attached,1,C -,Wood,Shingles,W/W Carpet,No Basement,Heat Pump,0.0,1969.0,1.0,4.0,2.0,0.0,1.0,0.0,718.0,,,203 5TH ST,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,2,B -,Vinyl,Shingles,None,Walkout Basement,Heat Pump,1.0,2005.0,2.0,5.0,3.0,1.0,2.0,0.0,1848.0,1020.0,510.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,2.5,B -,Hardy Board,Architectural Shingles,None,Walkout Basement,Heat Pump,1.0,2005.0,2.5,11.0,4.0,1.0,3.0,0.0,2262.0,1020.0,816.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.038473652683614,-78.45716495367917,C,Single Family,1,C,Wood,Shingles,W/W Carpet,No Basement,Forced Air,0.0,1988.0,1.0,7.0,4.0,0.0,2.0,0.0,1080.0,0.0,0.0,1141 RIVER RD,Residential,0,0.0,0.0
38.0542700047644,-78.49975210400508,C,Parking Lot,,,,,,,,,,,,,,,,,0.0,0.0,2130 BARRACKS RD,Residential,0,0.0,0.0
38.05432133057168,-78.49979878258802,C,Office,,,,,,,,,,,,,,,,,0.0,0.0,2134 BARRACKS RD,Residential,0,1.0,1.0
38.0515518944544,-78.50145428996149,C,Parking Structure,,,,,,,,,,,,,,,,,0.0,0.0,1100 EMMET ST,Residential,0,0.0,0.0
38.05501535293702,-78.50073977489427,C,Commercial,,,,,,,,,,,,,,,,,0.0,0.0,2160 BARRACKS RD,Residential,0,0.0,0.0
38.051371675612494,-78.50240253989249,C,Parking Lot,,,,,,,,,,,,,,,,,0.0,0.0,1033 EMMET ST,Residential,0,0.0,0.0
38.0398683595006,-78.49915790360366,C,Parking Lot,,,,,,,,,,,,,,,,,0.0,0.0,1602 GORDON AVE,Residential,0,0.0,0.0
38.04030796728282,-78.47942872519795,C,Condominium,1,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,1.0,2010.0,1.0,5.0,2.0,0.0,2.0,,1348.0,0.0,0.0,1222 HARRIS ST,Residential,0,0.0,0.0
38.03868896248627,-78.48228277012794,C,Condominium,1,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0.0,2010.0,1.0,5.0,2.0,0.0,2.0,,1321.0,0.0,0.0,933 HARRIS ST,Residential,0,0.0,0.0
38.03003214905841,-78.47852436032723,,Condominium,1,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0.0,2010.0,1.0,4.0,1.0,0.0,1.0,,876.0,0.0,0.0,425 MAIN ST,Residential,0,0.0,0.0
38.02937206739187,-78.47886815305353,,Condominium,1,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,1.0,2010.0,1.0,7.0,4.0,1.0,4.0,,2492.0,0.0,0.0,115 5TH ST,Residential,0,0.0,0.0
38.029352866328296,-78.47887837443322,,Condominium,1,A,Brick Veneer,Built Up,None,No Basement,Heat Pump,0.0,2010.0,1.0,4.0,1.0,0.0,1.0,,900.0,0.0,0.0,117 5TH ST,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,1,C,Stucco,Shingles,Hardwood,No Basement,Forced Air,0.0,1947.0,1.0,4.0,2.0,0.0,1.0,0.0,672.0,0.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Duplex,1.5,C,Concrete Block,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1947.0,1.5,6.0,4.0,0.0,2.0,0.0,1550.0,452.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.026512594215475,-78.50019812939516,R,Single Family,1,C,Vinyl,Shingles,Tile,No Basement,Heat Pump,0.0,1982.0,1.0,7.0,3.0,1.0,1.0,0.0,1492.0,0.0,0.0,1216 CHERRY AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,1.5,C,Stucco,Shingles,Hardwood,Full Basement,Forced Air,0.0,1949.0,1.5,6.0,4.0,0.0,1.0,0.0,1388.0,925.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,1,C,Vinyl,Shingles,Tile,No Basement,Heat Pump,0.0,1983.0,1.0,6.0,3.0,0.0,2.0,0.0,1211.0,0.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,2,C,Stucco,Shingles,Hardwood,No Basement,Forced Air,0.0,1925.0,2.0,7.0,3.0,1.0,2.0,0.0,1976.0,,,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,2,C,Vinyl,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0.0,1945.0,2.0,10.0,6.0,1.0,1.0,0.0,1568.0,466.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,2,C,Vinyl,Shingles,Tile,No Basement,Heat Pump,0.0,1983.0,2.0,6.0,3.0,1.0,1.0,0.0,1262.0,0.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.04021463634775,-78.45626875429208,C,Single Family,1,C,Stone,Shingles,Hardwood,Partial Basement,Hot Water Radiator,0.0,1945.0,1.0,7.0,3.0,0.0,1.0,0.0,1482.0,400.0,,1230 RIVER RD,Residential,0,1.0,1.0
38.05686618347322,-78.50102885345852,R,Single Family,2,B,Hardy Board,Architectural Shingles,W/W Carpet,Full Basement,Forced Air,,2015.0,2.0,6.0,3.0,1.0,2.0,,1728.0,864.0,,1243 CEDARS CT,Residential,0,0.0,0.0
38.05686618347322,-78.50102885345852,R,Single Family,2.5,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2014.0,2.5,10.0,4.0,1.0,4.0,,2550.0,1020.0,,1243 CEDARS CT,Residential,0,0.0,0.0
38.05686618347322,-78.50102885345852,R,Single Family,1.5,B,Hardy Board,Architectural Shingles,Hardwood,Full Basement,Forced Air,1.0,2014.0,1.5,10.0,4.0,1.0,3.0,,1548.0,1008.0,988.0,1243 CEDARS CT,Residential,0,0.0,0.0
38.03037239194133,-78.48188188527008,,Single Family Attached,2,C +,Hardy Board,Shingles,Hardwood,Walkout Basement,Heat Pump,0.0,2009.0,2.0,6.0,3.0,1.0,2.0,2.0,1600.0,800.0,,103 WATER ST,Residential,0,0.0,0.0
38.03037239194133,-78.48188188527008,,Single Family Attached,2,C +,Hardy Board,Architectural Shingles,W/W Carpet,Walkout Basement,Heat Pump,0.0,2009.0,2.0,6.0,3.0,1.0,2.0,2.0,1600.0,800.0,,103 WATER ST,Residential,0,0.0,0.0
38.03176214994969,-78.48947889029805,R,Single Family,1.5,C,Aluminum,Shingles,Hardwood,No Basement,Heat Pump,0.0,1946.0,1.5,7.0,4.0,0.0,1.0,0.0,1388.0,,,110 7TH ST,Residential,0,0.0,0.0
38.02655194399792,-78.51270851758386,R,Single Family,1,C,Stucco,Shingles,Hardwood,Partial Basement,Forced Air,0.0,1949.0,1.0,4.0,2.0,0.0,1.0,0.0,925.0,402.0,,2000 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.041579743532594,-78.49812518308264,R,Single Family,2,B -,Wood,Shingles,None,No Basement,Forced Air,1.0,2008.0,2.0,7.0,3.0,1.0,2.0,0.0,1929.0,,,608 PRESTON PL,Residential,0,0.0,0.0
38.03943573840547,-78.48571869380913,R,Single Family,1.5,C,Stucco,Shingles,Hardwood,Full Basement,Forced Air,0.0,1948.0,1.5,6.0,4.0,0.0,1.0,0.0,1388.0,925.0,361.0,810 CONCORD AVE,Residential,0,0.0,0.0
38.030691428250506,-78.4875498098643,R,Single Family Attached,2,C +,Brick Veneer,Architectural Shingles,W/W Carpet,Walkout Basement,Heat Pump,0.0,2009.0,2.0,6.0,3.0,1.0,2.0,2.0,1600.0,800.0,,420 MAIN ST,Residential,0,0.0,0.0
38.02703047135513,-78.50233384208892,R,Single Family,2,B -,Wood,Shingles,None,Walkout Basement,Heat Pump,1.0,2008.0,2.0,10.0,5.0,1.0,4.0,0.0,2366.0,888.0,847.0,503 PATON ST,Residential,0,0.0,0.0
38.04081611800644,-78.46416388189512,R,Single Family,2,B -,Wood,Shingles,None,Walkout Basement,Heat Pump,1.0,2008.0,2.0,7.0,3.0,1.0,2.0,0.0,1871.0,912.0,,906 CALHOUN ST,Residential,0,0.0,0.0
38.016600735123546,-78.50451040837703,R,Single Family,2,B -,Wood,Shingles,None,Walkout Basement,Heat Pump,1.0,2007.0,2.0,6.0,3.0,1.0,2.0,0.0,2020.0,1022.0,,2514 NAYLOR ST,Residential,0,0.0,0.0
38.030691428250506,-78.4875498098643,R,Single Family,2,B -,Vinyl,Architectural Shingles,Hardwood,No Basement,Forced Air,1.0,2003.0,2.0,5.0,3.0,1.0,2.0,0.0,1824.0,,,420 MAIN ST,Residential,0,0.0,0.0
38.030691428250506,-78.4875498098643,R,Single Family Attached,1,C -,Wood,Shingles,W/W Carpet,No Basement,Heat Pump,0.0,1969.0,1.0,4.0,2.0,0.0,1.0,0.0,718.0,,,420 MAIN ST,Residential,0,0.0,0.0
38.030691428250506,-78.4875498098643,R,Condo Common Area,,,,,,,,,,,,,,,,,0.0,0.0,420 MAIN ST,Residential,0,0.0,0.0
38.04230421685122,-78.49977057927276,R,Single Family Attached,,C,Wood,Shingles,Hardwood,Full Basement,Baseboard,0.0,1974.0,1.0,5.0,3.0,0.0,1.0,0.0,598.0,598.0,598.0,610 RUGBY RD,Residential,0,0.0,0.0
38.063939590937885,-78.48858183188395,C,Single Family,,C,Wood,Shingles,W/W Carpet,Full Basement,Heat Pump,0.0,1979.0,1.0,7.0,3.0,0.0,2.0,0.0,936.0,936.0,836.0,139 ZAN RD,Residential,0,0.0,0.0
38.06591320708656,-78.48377949022469,C,Single Family Attached,2,C +,Hardy Board,Architectural Shingles,W/W Carpet,Walkout Basement,Heat Pump,0.0,2009.0,2.0,7.0,3.0,1.0,2.0,2.0,1536.0,768.0,,330 SEMINOLE CT,Residential,0,0.0,0.0
38.03486937068287,-78.48028732598605,R,Single Family,2,C,Hardy Board,Shingles,,No Basement,Heat Pump,0.0,2014.0,2.0,4.0,2.0,1.0,2.0,,1076.0,,,511 1ST ST,Residential,0,0.0,0.0
38.03486937068287,-78.48028732598605,R,Single Family,1.5,B,Hardy Board,Architectural Shingles,Hardwood,No Basement,Forced Air,1.0,2015.0,1.9,5.0,3.0,1.0,2.0,,1892.0,,,511 1ST ST,Residential,0,0.0,0.0
38.042474750526296,-78.48527732123976,R,Single Family,2,B,Hardy Board,Shingles,None,No Basement,Heat Pump,0.0,2012.0,2.0,7.0,3.0,1.0,2.0,0.0,1490.0,0.0,0.0,1510 AMHERST ST,Residential,0,0.0,0.0
38.0300264641893,-78.47850698827476,,Duplex,1,C,Aluminum,Shingles,Hardwood,Full Basement,Floor Furnace,0.0,1946.0,1.0,8.0,4.0,0.0,2.0,0.0,1033.0,1033.0,904.0,427 MAIN ST,Residential,0,0.0,0.0
38.02147312387736,-78.51896966856766,R,Condominium,,,,,,,,,1920.0,,,,,,,,,,205 HUNTLEY AVE,Residential,0,0.0,0.0
38.023917858030096,-78.50018992843799,R,Condo Common Area,,,,,,,,,,,,,,,,,0.0,0.0,1426 BRIARCLIFF AVE,Residential,0,1.0,1.0
38.01181369907577,-78.51658495552935,R,Condominium,2,B,Hardy Board,Shingles,None,No Basement,Heat Pump,0.0,2003.0,2.0,5.0,3.0,1.0,2.0,0.0,1362.0,,,419 MOBILE LN,Residential,0,0.0,0.0
38.01188622943804,-78.51638981583537,R,Condominium,2,B,Hardy Board,Shingles,None,No Basement,Heat Pump,0.0,2003.0,2.0,5.0,3.0,1.0,2.0,0.0,1457.0,,,417 MOBILE LN,Residential,0,1.0,1.0
38.01188622943804,-78.51638981583537,R,Condominium,2,B,Hardy Board,Shingles,None,No Basement,Heat Pump,0.0,2003.0,2.0,5.0,3.0,1.0,2.0,0.0,1457.0,,,417 MOBILE LN,Residential,0,1.0,1.0
38.01705716954302,-78.49317131509433,R,Single Family,2,D,Stucco,Shingles,Hardwood,Partial Basement,Floor Furnace,0.0,1900.0,2.0,7.0,4.0,0.0,2.0,0.0,2003.0,801.0,,929 RAYMOND RD,Residential,0,0.0,0.0
38.038023665618965,-78.4762287708096,R,Single Family,1,C,Concrete Block,Shingles,Hardwood,No Basement,Gas Wall Unit,0.0,1971.0,1.0,4.0,2.0,0.0,1.0,0.0,624.0,0.0,0.0,904 2ND ST,Residential,0,0.0,0.0
38.01062763594107,-78.51176886321191,R,Single Family,2,C,Aluminum,Shingles,Hardwood,Full Basement,Heat Pump,0.0,1925.0,2.0,8.0,4.0,1.0,2.0,0.0,2496.0,870.0,,326 CAMELLIA DR,Residential,0,0.0,0.0
38.037815741239584,-78.47677457639517,R,Single Family,1,C,Aluminum,Shingles,Hardwood,No Basement,Forced Air,0.0,1960.0,1.0,4.0,2.0,0.0,1.0,0.0,864.0,0.0,0.0,901 2ND ST,Residential,0,0.0,0.0
38.010447243228505,-78.51165885609012,R,Duplex,1,C,Stucco/Masonry,Shingles,Hardwood,Full Basement,Forced Air,0.0,1955.0,1.0,6.0,3.0,0.0,2.0,0.0,1344.0,1344.0,1200.0,324 CAMELLIA DR,Residential,0,0.0,0.0
38.02875422922789,-78.50912495561258,R,Single Family,1,C,Asbestos,Shingles,Hardwood,No Basement,Forced Air,0.0,1954.0,1.0,4.0,2.0,0.0,1.0,0.0,719.0,0.0,0.0,1800 JEFFERSON PARK AVE,Residential,0,0.0,0.0
38.0114515838348,-78.51045425173706,R,Single Family,2,C,Single Siding,Shingles,Hardwood,No Basement,Forced Air,0.0,1925.0,2.0,7.0,3.0,1.0,2.0,0.0,1618.0,,,308 CAMELLIA DR,Residential,0,0.0,0.0
38.01116043975409,-78.51082352907648,R,Single Family,1,C,Vinyl,Shingles,Hardwood,Partial Basement,Heat Pump,1.0,1948.0,1.0,6.0,3.0,0.0,1.0,0.0,1110.0,555.0,0.0,309 CAMELLIA DR,Residential,0,0.0,0.0
38.011597958250725,-78.51196877837458,R,Condominium,2,C,Concrete Block,Metal,Hardwood,No Basement,Heat Pump,0.0,1925.0,2.0,4.0,2.0,0.0,1.0,,683.0,0.0,0.0,336 CAMELLIA DR,Residential,0,0.0,0.0
